Strain,Method,Glycolysis(Serine through glycolysis)_true,Glycolysis(Serine through glycolysis)_pred,Glycolysis(Serine through glycolysis)_abs_error,Glycolysis(Serine through glycolysis)_ratio,Glycolysis(Serine through glycolysis)_rel_error,ED pathway(PYR through ED) _true,ED pathway(PYR through ED) _pred,ED pathway(PYR through ED) _abs_error,ED pathway(PYR through ED) _ratio,ED pathway(PYR through ED) _rel_error,"PP pathway(PEP through PP pathway, upper bound)  _true","PP pathway(PEP through PP pathway, upper bound)  _pred","PP pathway(PEP through PP pathway, upper bound)  _abs_error","PP pathway(PEP through PP pathway, upper bound)  _ratio","PP pathway(PEP through PP pathway, upper bound)  _rel_error",Gluco-neogenesis(PEP from oxaloacetate)_true,Gluco-neogenesis(PEP from oxaloacetate)_pred,Gluco-neogenesis(PEP from oxaloacetate)_abs_error,Gluco-neogenesis(PEP from oxaloacetate)_ratio,Gluco-neogenesis(PEP from oxaloacetate)_rel_error,"Gluco-neogenesis(PYR from MAL, upper bound)_true","Gluco-neogenesis(PYR from MAL, upper bound)_pred","Gluco-neogenesis(PYR from MAL, upper bound)_abs_error","Gluco-neogenesis(PYR from MAL, upper bound)_ratio","Gluco-neogenesis(PYR from MAL, upper bound)_rel_error","Gluco-neogenesis(PYR from MAL, lower bound)_true","Gluco-neogenesis(PYR from MAL, lower bound)_pred","Gluco-neogenesis(PYR from MAL, lower bound)_abs_error","Gluco-neogenesis(PYR from MAL, lower bound)_ratio","Gluco-neogenesis(PYR from MAL, lower bound)_rel_error",TCA cycle(Oxaloacetate through TCA cycle)_true,TCA cycle(Oxaloacetate through TCA cycle)_pred,TCA cycle(Oxaloacetate through TCA cycle)_abs_error,TCA cycle(Oxaloacetate through TCA cycle)_ratio,TCA cycle(Oxaloacetate through TCA cycle)_rel_error,cumulative_ratio,cumulative_diff,mean_absolute_error,mean_relative_error,rmse,n_pathways
Crp,fba,0.74,0.22947253170767018,0.5105274682923298,0.3100980158211759,0.689901984178824,0.07,0.0,0.07,0.0,1.0,0.27,0.10641611361839436,0.16358388638160565,0.3941337541422013,0.6058662458577987,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.27,0.3333333333333333,0.0633333333333333,1.2345679012345678,0.23456790123456775,0.27697138159970647,0.1282063840010384,0.1282063840010384,0.7900480187530273,0.2069537887948477,7
CsgD,fba,0.8,0.22106414379009687,0.5789358562099032,0.2763301797376211,0.7236698202623789,0.04,0.0,0.04,0.0,1.0,0.25,0.1476527570316283,0.1023472429683717,0.5906110281265132,0.4093889718734868,0.02,0.0,0.02,0.0,1.0,0.08,0.0,0.08,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.29,0.20296372318659148,0.0870362768134085,0.6998749075399706,0.30012509246002933,0.22383087362915785,0.13261705371309765,0.13261705371309765,0.7761691263708422,0.22741309085019112,7
CspA,fba,0.75,0.22217973450046435,0.5278202654995356,0.29623964600061914,0.7037603539993809,0.08,0.0,0.08,0.0,1.0,0.2,0.14259842463776407,0.057401575362235946,0.7129921231888203,0.28700787681117973,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.34,0.23553008030086892,0.10446991969913111,0.6927355302966732,0.30726446970332677,0.24313818564087322,0.12138453722298612,0.12138453722298612,0.7568618143591268,0.20764087735731532,7
CysB,fba,0.79,0.22262212272069484,0.5673778772793052,0.2818001553426517,0.7181998446573483,0.08,0.0,0.08,0.0,1.0,0.21,0.13958929689668775,0.07041070310331224,0.664710937603275,0.33528906239672496,0.02,0.0,0.02,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.2735409448843209,0.026459055115679087,0.911803149614403,0.08819685038559696,0.2654734632229042,0.11489251935689951,0.11489251935689951,0.7345265367770957,0.2188852942704687,7
CytR,fba,0.76,0.0,0.76,0.0,1.0,0.09,0.0,0.09,0.0,1.0,0.19,0.5768436317325232,0.3868436317325232,3.036019114381701,2.036019114381701,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.0,,,0.35,0.24750899688282588,0.1024910031171741,0.7071685625223597,0.2928314374776403,0.6238646128173434,0.19561923354995675,0.19561923354995675,1.0548084253098902,0.3265298938692777,7
DcuR,fba,0.76,0.0,0.76,0.0,1.0,0.07,0.0,0.07,0.0,1.0,0.2,0.418233471481353,0.21823347148135297,2.0911673574067646,1.0911673574067648,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.28,0.23893334599570715,0.04106665400429288,0.8533333785560969,0.14666662144390313,0.42064296228040876,0.16561430364080656,0.16561430364080656,0.8911191398358097,0.3009300626263069,7
ElbB,fba,0.81,0.22826876628046033,0.5817312337195397,0.281813291704272,0.718186708295728,0.05,0.0,0.05,0.0,1.0,0.23,0.11301829496727285,0.11698170503272716,0.49138389116205583,0.5086161088379442,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.25499224138458654,0.03500775861541344,0.8792835909813329,0.12071640901866705,0.23606868197823724,0.12196009962395436,0.12196009962395436,0.7639313180217627,0.2263125180429225,7
EvgA,fba,0.8,0.18706953676855817,0.6129304632314418,0.2338369209606977,0.7661630790393023,0.05,0.0,0.05,0.0,1.0,0.22,0.2876109058759051,0.0676109058759051,1.3073222994359324,0.30732229943593226,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.26,0.2565657694594822,0.0034342305405178353,0.9867914209980083,0.013208579001991674,0.3611358059135198,0.117710799949695,0.117710799949695,0.7266705653538895,0.23490629782042147,7
FadR,fba,0.76,0.21121044990721893,0.5487895500927811,0.2779084867200249,0.7220915132799751,0.05,0.0,0.05,0.0,1.0,0.2,0.1912026044861081,0.008797395513891915,0.9560130224305404,0.04398697756945957,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.29720518987431505,0.012794810125684952,0.9587264189494034,0.04127358105059662,0.3132354182999955,0.09862596510462258,0.09862596510462258,0.6867645817000044,0.20901506153009894,7
FecI,fba,0.72,0.20251967133112192,0.517480328668878,0.2812773212932249,0.7187226787067751,0.09,0.1142063942679283,0.024206394267928297,1.2689599363103143,0.2689599363103144,0.2,0.025833198746895665,0.17416680125310435,0.12916599373447832,0.8708340062655218,0.01,0.0,0.01,0.0,1.0,0.12,0.0,0.12,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.3,0.26915299398158604,0.030847006018413947,0.8971766466052868,0.10282335339471316,0.3680828425633292,0.13095721860118922,0.13095721860118922,0.7087628535253321,0.21238692874823092,7
FhlA,fba,0.8,0.22984650531269704,0.570153494687303,0.28730813164087127,0.7126918683591288,0.06,0.0,0.06,0.0,1.0,0.18,0.10176392398977369,0.07823607601022631,0.5653551332765205,0.4346448667234795,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.28,0.27946768525857035,0.0005323147414296736,0.9980988759234655,0.0019011240765345484,0.2643945915486939,0.11127455506270845,0.11127455506270845,0.7356054084513062,0.21938100401311164,7
Fis,fba,0.79,0.2382032098304282,0.5517967901695718,0.30152305041826355,0.6984769495817365,0.04,0.0,0.04,0.0,1.0,0.2,0.06304427363356323,0.13695572636643677,0.3152213681678161,0.6847786318321838,0.01,0.0,0.01,0.0,1.0,0.09,0.0,0.09,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.25,0.28277196226675333,0.03277196226675333,1.1310878490670133,0.13108784906701332,0.24969032395044183,0.127360639828966,0.127360639828966,0.7877633472115618,0.21876620597498087,7
FlgM,fba,0.75,0.2274290007105777,0.5225709992894223,0.3032386676141036,0.6967613323858964,0.08,0.0021235549267651943,0.07787644507323481,0.02654443658456493,0.9734555634154352,0.21,0.11338233713773449,0.0966176628622655,0.5399158911320691,0.460084108867931,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.35,0.17127927971134058,0.1787207202886594,0.48936937060383023,0.5106306293961698,0.19415262370493824,0.1379694039305117,0.1379694039305117,0.8058473762950618,0.2150485854183566,7
FlhD,fba,0.74,0.23840434589750464,0.5015956541024953,0.3221680349966279,0.6778319650033721,0.07,0.0,0.07,0.0,1.0,0.23,0.1075300811605011,0.12246991883949891,0.46752209200217865,0.5324779079978214,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.28,0.26610046523251085,0.013899534767489174,0.9503588044018244,0.04964119559817562,0.24857841877151873,0.11256644395849764,0.11256644395849764,0.7514215812284812,0.19795031061275967,7
FliA,fba,0.79,0.23050541397336996,0.55949458602663,0.2917790050295822,0.7082209949704178,0.07,0.0,0.07,0.0,1.0,0.19,0.17686000589558873,0.013139994104411273,0.9308421362925723,0.06915786370742776,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.33,0.21800797800423555,0.11199202199576447,0.6606302363764713,0.33936976362352866,0.2690359110998037,0.12066094316097227,0.12066094316097227,0.7309640889001964,0.21841934249409647,7
FliZ,fba,0.77,0.0,0.77,0.0,1.0,0.07,0.0,0.07,0.0,1.0,0.2,0.5679520084520835,0.3679520084520835,2.8397600422604174,1.8397600422604172,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.29,0.2493552196525777,0.04064478034742228,0.8598455850088886,0.1401544149911113,0.5285150896099008,0.19122811268564371,0.19122811268564371,0.9971306367502184,0.32472860727809794,7
Fnr,fba,0.75,0.21574502904151086,0.5342549709584892,0.28766003872201446,0.7123399612779856,0.07,0.0,0.07,0.0,1.0,0.21,0.17221731782142766,0.037782682178572335,0.8200824658163222,0.17991753418367779,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.24118705653304418,0.08881294346695584,0.730869868281952,0.269130131718048,0.2626589104028984,0.11155008522914533,0.11155008522914533,0.7373410895971017,0.20727609054927124,7
FrvR,fba,0.74,0.22388463353257895,0.5161153664674211,0.30254680207105267,0.6974531979289474,0.1,0.0,0.1,0.0,1.0,0.2,0.13481076430635922,0.0651892356936408,0.674053821531796,0.32594617846820395,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.32,0.24341238441184243,0.07658761558815758,0.7606637012870076,0.23933629871299242,0.24818061784140805,0.12255603110703135,0.12255603110703135,0.751819382158592,0.20364197252447064,7
Fur,fba,0.81,0.2304061777147251,0.579593822285275,0.284452071252747,0.715547928747253,0.04,0.0,0.04,0.0,1.0,0.17,0.17321352481012564,0.0032135248101256286,1.018903087118386,0.01890308711838605,0.01,0.0,0.01,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.25,0.15877736843004225,0.09122263156995775,0.635109473720169,0.364890526279831,0.276923518870186,0.11057571123790834,0.11057571123790834,0.7284773631636386,0.22285834517004247,7
GadE,fba,0.76,0.0,0.76,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.2,0.549926549469855,0.34992654946985496,2.7496327473492745,1.7496327473492748,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.30083278300924615,0.009167216990753846,0.9704283322878908,0.02957166771210918,0.5314372970910236,0.17987053806580125,0.17987053806580125,0.9684577735801978,0.3177448724754847,7
GadW,fba,0.79,0.2368054680153208,0.5531945319846793,0.2997537569814187,0.7002462430185813,0.05,0.0,0.05,0.0,1.0,0.22,0.12032533608607271,0.09967466391392729,0.546933345845785,0.453066654154215,0.02,0.0,0.02,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.2770130779846259,0.012986922015374103,0.9552175102918135,0.04478248970818657,0.2574149447312882,0.11512230255914012,0.11512230255914012,0.7425850552687118,0.214718383332859,7
GadX,fba,0.79,0.24595727907199477,0.5440427209280052,0.3113383279392339,0.688661672060766,0.04,0.0,0.04,0.0,1.0,0.24,0.017887045017916454,0.22211295498208353,0.07452935424131855,0.9254706457586814,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.3,0.27906436882302366,0.020935631176976333,0.9302145627434122,0.06978543725658778,0.1880117492748521,0.13101304386958074,0.13101304386958074,0.8119882507251478,0.22368822295405424,7
GcvA,fba,0.78,0.2487248033598419,0.5312751966401581,0.3188779530254383,0.6811220469745617,0.08,4.030285969731388e-17,0.07999999999999996,5.037857462164234e-16,0.9999999999999994,0.23,0.017652599572562083,0.21234740042743794,0.07675043292418296,0.9232495670758171,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.2534031273747218,0.036596872625278165,0.8738038874990408,0.1261961125009592,0.1813474676355232,0.1328884956704106,0.1328884956704106,0.8186525323644768,0.21947472490968722,7
GlcC,fba,0.77,0.24890703094563302,0.521092969054367,0.32325588434497793,0.676744115655022,0.06,0.0,0.06,0.0,1.0,0.19,0.007456396010790636,0.18254360398920938,0.039244189530477036,0.9607558104695231,0.01,0.0,0.01,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.27,0.3080762412262147,0.03807624122621467,1.141023115652647,0.1410231156526469,0.21478902707544312,0.12595897346711302,0.12595897346711302,0.8255032916824561,0.21142707283775233,7
HdfR,fba,0.77,0.2505701996723781,0.5194298003276219,0.32541584373036114,0.6745841562696387,0.05,0.0,0.05,0.0,1.0,0.19,0.0,0.19,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.3,0.32531508917742463,0.025315089177424643,1.0843836305914154,0.08438363059141549,0.2819598948643553,0.1163921270721495,0.1163921270721495,0.7517935573722109,0.21042411975017575,7
IHFA,fba,0.83,0.23594314742984704,0.594056852570153,0.28426885232511695,0.7157311476748831,0.07,0.0,0.07,0.0,1.0,0.16,0.062477630313573604,0.0975223696864264,0.390485189459835,0.609514810540165,0.02,0.0,0.02,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.45,0.29754122541219336,0.15245877458780666,0.6612027231382075,0.33879727686179256,0.1908509664175942,0.13914828526348372,0.13914828526348372,0.8091490335824058,0.23663046375055774,7
IHFB,fba,0.81,0.24683024131750403,0.563169758682496,0.30472869298457284,0.695271307015427,0.03,0.0,0.03,0.0,1.0,0.15,0.016473047632330404,0.1335269523676696,0.10982031754886937,0.8901796824511307,0.02,0.0,0.02,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.51,0.2724456288081545,0.23755437119184553,0.5342071153101068,0.46579288468989316,0.1355365894062213,0.1463215831774302,0.1463215831774302,0.8644634105937788,0.23716230228487944,7
IclR,fba,0.79,0.20985061739011196,0.580149382609888,0.2656336928988759,0.734366307101124,0.05,0.010826670744841489,0.03917332925515851,0.21653341489682976,0.7834665851031702,0.2,0.176475846208421,0.023524153791579017,0.8823792310421049,0.11762076895789508,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.38,0.3333333333333333,0.04666666666666669,0.8771929824561403,0.12280701754385971,0.3202484744705644,0.10850193318904175,0.10850193318904175,0.6797515255294356,0.2212752066212554,7
IdnR,fba,0.8,0.21775073492532088,0.5822492650746791,0.27218841865665105,0.7278115813433489,0.04,0.0,0.04,0.0,1.0,0.2,0.16369251260021456,0.036307487399785454,0.8184625630010728,0.18153743699892727,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.28,0.19188237709171865,0.08811762290828137,0.6852942038989951,0.31470579610100485,0.25370645507953127,0.11523919648324944,0.11523919648324944,0.7462935449204686,0.22395699708020977,7
LldR,fba,0.75,0.246994409165853,0.503005590834147,0.329325878887804,0.6706741211121959,0.11,0.0,0.11,0.0,1.0,0.19,0.01553725449880215,0.17446274550119786,0.08177502367790605,0.918224976322094,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.28272020122025393,0.047279798779746085,0.8567278824856179,0.14327211751438207,0.18111839786447545,0.12924973358787015,0.12924973358787015,0.8188816021355245,0.2069807628572825,7
LrhA,fba,0.77,0.23825512914337724,0.5317448708566228,0.30942224564074966,0.6905777543592504,0.06,0.0,0.06,0.0,1.0,0.22,0.1075243127041802,0.1124756872958198,0.4887468759280918,0.5112531240719081,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.26,0.2819307301921154,0.02193073019211539,1.0843489622773668,0.08434896227736688,0.2689311548351726,0.11516446976350829,0.11516446976350829,0.7551685486726464,0.20773759025743196,7
MarA,fba,0.79,0.2387846956189673,0.5512153043810327,0.3022591083784396,0.6977408916215604,0.05,0.0,0.05,0.0,1.0,0.19,0.10405741552156365,0.08594258447843635,0.5476706080082298,0.45232939199177025,0.03,0.0,0.03,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.28,0.27142659218782833,0.008573407812171696,0.9693806863851011,0.030619313614898912,0.25990148611025293,0.11510447095309158,0.11510447095309158,0.7400985138897471,0.2133735634087455,7
MarR,fba,0.83,0.24702452511587003,0.5829754748841299,0.29761990977815667,0.7023800902218433,0.04,0.0,0.04,0.0,1.0,0.2,0.015408099694995984,0.18459190030500403,0.07704049847497992,0.92295950152502,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.26594871627459027,0.02405128372540971,0.9170645388778975,0.08293546112210246,0.18453213530443344,0.1316598084163634,0.1316598084163634,0.8154678646955665,0.23287428804382526,7
Mlc,fba,0.78,0.21814078418091273,0.5618592158190873,0.2796676720268112,0.7203323279731888,0.05,0.0,0.05,0.0,1.0,0.19,0.16204050388562596,0.02795949611437404,0.8528447572927682,0.1471552427072318,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.203006704866672,0.106993295133328,0.6548603382795871,0.34513966172041294,0.25533896679988094,0.11811600100954134,0.11811600100954134,0.7446610332001191,0.2181136915291449,7
ModE,fba,0.8,0.23107993851027547,0.5689200614897245,0.2888499231378443,0.7111500768621556,0.05,0.0,0.05,0.0,1.0,0.18,0.10183744334983526,0.07816255665016474,0.5657635741657514,0.43423642583424854,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.32,0.29145363303796223,0.028546366962037772,0.910792603243632,0.08920739675636803,0.2522008715067468,0.11366128358598959,0.11366128358598959,0.7477991284932531,0.21882619218205818,7
